Year,Month,Day,Day of Year,Anomaly,Temperature,Month_Name
1887,10,14,287,-0.813,7.777,October
1887,10,15,288,-0.78,7.81,October
1887,10,16,289,-0.365,8.225,October
1887,10,17,290,-0.439,8.151,October
1887,10,18,291,-0.426,8.164,October
1887,10,19,292,-0.529,8.061,October
1887,10,20,293,-0.756,7.834,October
1887,10,21,294,-0.654,7.936,October
1887,10,22,295,-0.943,7.647,October
1887,10,23,296,-1.208,7.382,October
1887,10,24,297,-1.144,7.446,October
1887,10,25,298,-1.014,7.576,October
1887,10,26,299,-0.958,7.632,October
1887,10,27,300,-0.871,7.718999999999999,October
1887,10,28,301,-0.687,7.903,October
1887,10,29,302,-0.438,8.152,October
1887,10,30,303,-0.264,8.326,October
1887,10,31,304,-0.226,8.363999999999999,October
1887,11,1,305,-0.142,8.448,November
1887,11,2,306,-0.127,8.463,November
1887,11,3,307,-0.109,8.481,November
1887,11,4,308,0.012,8.602,November
1887,11,5,309,0.055,8.645,November
1887,11,6,310,-0.365,8.225,November
1887,11,7,311,-0.647,7.943,November
1887,11,8,312,-0.778,7.811999999999999,November
1887,11,9,313,-0.761,7.829,November
1887,11,10,314,-0.46,8.129999999999999,November
1887,11,11,315,-0.454,8.136,November
1887,11,12,316,-0.421,8.169,November
1887,11,13,317,-0.404,8.186,November
1887,11,14,318,-0.604,7.986,November
1887,11,15,319,-0.545,8.045,November
1887,11,16,320,-0.571,8.019,November
1887,11,17,321,-0.579,8.011,November
1887,11,18,322,-0.609,7.981,November
1887,11,19,323,-0.528,8.062,November
1887,11,20,324,-0.499,8.091,November
1887,11,21,325,-0.45,8.14,November
1887,11,22,326,-0.414,8.176,November
1887,11,23,327,-0.401,8.189,November
1887,11,24,328,-0.532,8.058,November
1887,11,25,329,-0.74,7.85,November
1887,11,26,330,-0.629,7.961,November
1887,11,27,331,-0.884,7.7059999999999995,November
1887,11,28,332,-1.291,7.2989999999999995,November
1887,11,29,333,-0.998,7.592,November
1887,11,30,334,-1.041,7.5489999999999995,November
1887,12,1,335,-0.969,7.6209999999999996,December
1887,12,2,336,-0.694,7.896,December
1887,12,3,337,-0.488,8.102,December
1887,12,4,338,-0.667,7.923,December
1887,12,5,339,-0.907,7.683,December
1887,12,6,340,-0.684,7.906,December
1887,12,7,341,-0.511,8.079,December
1887,12,8,342,-0.527,8.063,December
1887,12,9,343,-0.866,7.724,December
1887,12,10,344,-0.471,8.119,December
1887,12,11,345,-0.407,8.183,December
1887,12,12,346,-0.645,7.945,December
1887,12,13,347,-0.52,8.07,December
1887,12,14,348,-0.355,8.235,December
1887,12,15,349,-0.313,8.277,December
1887,12,16,350,-0.213,8.377,December
1887,12,17,351,-0.102,8.488,December
1887,12,18,352,-0.27,8.32,December
1887,12,19,353,-0.463,8.127,December
1887,12,20,354,-0.96,7.63,December
1887,12,21,355,-1.154,7.436,December
1887,12,22,356,-0.934,7.656,December
1887,12,23,357,-1.095,7.495,December
1887,12,24,358,-1.142,7.448,December
1887,12,25,359,-1.325,7.265,December
1887,12,26,360,-1.441,7.149,December
1887,12,27,361,-1.416,7.1739999999999995,December
1887,12,28,362,-1.384,7.2059999999999995,December
1887,12,29,363,-1.359,7.231,December
1887,12,30,364,-1.15,7.4399999999999995,December
1887,12,31,365,-1.153,7.436999999999999,December
1888,1,1,1,-1.118,7.4719999999999995,January
1888,1,2,2,-0.821,7.769,January
1888,1,3,3,-0.566,8.024,January
1888,1,4,4,-0.545,8.045,January
1888,1,5,5,-0.783,7.8069999999999995,January
1888,1,6,6,-0.839,7.7509999999999994,January
1888,1,7,7,-0.647,7.943,January
1888,1,8,8,-0.827,7.763,January
1888,1,9,9,-0.625,7.965,January
1888,1,10,10,-0.743,7.8469999999999995,January
1888,1,11,11,-0.942,7.648,January
1888,1,12,12,-1.0,7.59,January
1888,1,13,13,-1.31,7.279999999999999,January
1888,1,14,14,-1.133,7.457,January
1888,1,15,15,-1.215,7.375,January
1888,1,16,16,-1.263,7.327,January
1888,1,17,17,-1.193,7.397,January
1888,1,18,18,-1.154,7.436,January
1888,1,19,19,-0.995,7.595,January
1888,1,20,20,-1.096,7.494,January
1888,1,21,21,-0.962,7.628,January
1888,1,22,22,-1.074,7.516,January
1888,1,23,23,-1.165,7.425,January
1888,1,24,24,-1.0,7.59,January
1888,1,25,25,-0.757,7.833,January
1888,1,26,26,-0.433,8.157,January
1888,1,27,27,-0.641,7.949,January
1888,1,28,28,-0.769,7.821,January
1888,1,29,29,-0.56,8.03,January
1888,1,30,30,-0.449,8.141,January
1888,1,31,31,-0.353,8.237,January
1888,2,1,32,-0.403,8.187,February
1888,2,2,33,-0.48,8.11,February
1888,2,3,34,-0.363,8.227,February
1888,2,4,35,-0.453,8.137,February
1888,2,5,36,-0.612,7.978,February
1888,2,6,37,-0.928,7.662,February
1888,2,7,38,-1.074,7.516,February
1888,2,8,39,-1.132,7.458,February
1888,2,9,40,-1.556,7.034,February
1888,2,10,41,-1.703,6.887,February
1888,2,11,42,-1.523,7.067,February
1888,2,12,43,-1.131,7.459,February
1888,2,13,44,-1.019,7.571,February
1888,2,14,45,-1.079,7.511,February
1888,2,15,46,-1.061,7.529,February
1888,2,16,47,-0.881,7.709,February
1888,2,17,48,-0.782,7.808,February
1888,2,18,49,-0.891,7.699,February
1888,2,19,50,-1.039,7.551,February
1888,2,20,51,-1.07,7.52,February
1888,2,21,52,-0.975,7.615,February
1888,2,22,53,-0.855,7.734999999999999,February
1888,2,23,54,-0.953,7.637,February
1888,2,24,55,-0.9,7.6899999999999995,February
1888,2,25,56,-0.979,7.611,February
1888,2,26,57,-0.897,7.693,February
1888,2,27,58,-1.091,7.499,February
1888,2,28,59,-1.01,7.58,February
1888,2,29,60,-1.35,7.24,February
1888,3,1,61,-1.202,7.388,March
1888,3,2,62,-1.234,7.356,March
1888,3,3,63,-1.346,7.244,March
1888,3,4,64,-1.477,7.1129999999999995,March
1888,3,5,65,-1.281,7.309,March
1888,3,6,66,-1.173,7.417,March
1888,3,7,67,-1.049,7.541,March
1888,3,8,68,-0.929,7.661,March
1888,3,9,69,-1.08,7.51,March
1888,3,10,70,-1.04,7.55,March
1888,3,11,71,-1.477,7.1129999999999995,March
1888,3,12,72,-1.424,7.166,March
1888,3,13,73,-1.289,7.301,March
1888,3,14,74,-0.753,7.837,March
1888,3,15,75,-0.576,8.014,March
1888,3,16,76,-0.477,8.113,March
1888,3,17,77,-0.684,7.906,March
1888,3,18,78,-0.811,7.779,March
1888,3,19,79,-0.785,7.805,March
1888,3,20,80,-0.932,7.6579999999999995,March
1888,3,21,81,-1.214,7.3759999999999994,March
1888,3,22,82,-1.297,7.293,March
1888,3,23,83,-1.037,7.553,March
1888,3,24,84,-0.909,7.681,March
1888,3,25,85,-0.713,7.877,March
1888,3,26,86,-0.55,8.04,March
1888,3,27,87,-0.547,8.043,March
1888,3,28,88,-0.276,8.314,March
1888,3,29,89,-0.282,8.308,March
1888,3,30,90,-0.479,8.111,March
1888,3,31,91,-0.142,8.448,March
1888,4,1,92,0.007,8.597,April
1888,4,2,93,-0.06,8.53,April
1888,4,3,94,-0.294,8.296,April
1888,4,4,95,-0.335,8.254999999999999,April
1888,4,5,96,-0.267,8.323,April
1888,4,6,97,-0.204,8.386,April
1888,4,7,98,-0.323,8.267,April
1888,4,8,99,-0.162,8.427999999999999,April
1888,4,9,100,-0.127,8.463,April
1888,4,10,101,-0.224,8.366,April
1888,4,11,102,-0.439,8.151,April
1888,4,12,103,-0.25,8.34,April
1888,4,13,104,-0.277,8.313,April
1888,4,14,105,-0.333,8.257,April
1888,4,15,106,-0.364,8.225999999999999,April
1888,4,16,107,-0.585,8.004999999999999,April
1888,4,17,108,-0.737,7.853,April
1888,4,18,109,-0.651,7.939,April
1888,4,19,110,-0.462,8.128,April
1888,4,20,111,-0.416,8.174,April
1888,4,21,112,-0.408,8.182,April
1888,4,22,113,-0.462,8.128,April
1888,4,23,114,-0.479,8.111,April
1888,4,24,115,-0.744,7.846,April
1888,4,25,116,-0.624,7.966,April
1888,4,26,117,-0.781,7.809,April
1888,4,27,118,-0.917,7.673,April
1888,4,28,119,-0.741,7.849,April
1888,4,29,120,-0.721,7.869,April
1888,4,30,121,-0.533,8.057,April
1888,5,1,122,-0.268,8.322,May
1888,5,2,123,-0.288,8.302,May
1888,5,3,124,-0.172,8.418,May
1888,5,4,125,-0.132,8.458,May
1888,5,5,126,-0.503,8.087,May
1888,5,6,127,-0.514,8.076,May
1888,5,7,128,-0.515,8.075,May
1888,5,8,129,-0.543,8.047,May
1888,5,9,130,-0.286,8.304,May
1888,5,10,131,-0.483,8.107,May
1888,5,11,132,-0.522,8.068,May
1888,5,12,133,-0.405,8.185,May
1888,5,13,134,-0.607,7.983,May
1888,5,14,135,-0.661,7.929,May
1888,5,15,136,-0.759,7.8309999999999995,May
1888,5,16,137,-0.868,7.7219999999999995,May
1888,5,17,138,-0.762,7.827999999999999,May
1888,5,18,139,-0.748,7.842,May
1888,5,19,140,-0.684,7.906,May
1888,5,20,141,-0.695,7.895,May
1888,5,21,142,-0.704,7.886,May
1888,5,22,143,-0.756,7.834,May
1888,5,23,144,-0.743,7.8469999999999995,May
1888,5,24,145,-0.594,7.9959999999999996,May
1888,5,25,146,-0.717,7.873,May
1888,5,26,147,-0.668,7.922,May
1888,5,27,148,-0.805,7.785,May
1888,5,28,149,-0.806,7.784,May
1888,5,29,150,-0.814,7.776,May
1888,5,30,151,-0.729,7.861,May
1888,5,31,152,-0.745,7.845,May
1888,6,1,153,-0.625,7.965,June
1888,6,2,154,-0.509,8.081,June
1888,6,3,155,-0.562,8.028,June
1888,6,4,156,-0.655,7.935,June
1888,6,5,157,-0.627,7.963,June
1888,6,6,158,-0.713,7.877,June
1888,6,7,159,-0.841,7.749,June
1888,6,8,160,-0.628,7.962,June
1888,6,9,161,-0.4,8.19,June
1888,6,10,162,-0.335,8.254999999999999,June
1888,6,11,163,-0.263,8.327,June
1888,6,12,164,-0.557,8.033,June
1888,6,13,165,-0.587,8.003,June
1888,6,14,166,-0.524,8.065999999999999,June
1888,6,15,167,-0.424,8.166,June
1888,6,16,168,-0.258,8.332,June
1888,6,17,169,-0.336,8.254,June
1888,6,18,170,-0.326,8.264,June
1888,6,19,171,-0.47,8.12,June
1888,6,20,172,-0.674,7.9159999999999995,June
1888,6,21,173,-0.664,7.926,June
1888,6,22,174,-0.644,7.946,June
1888,6,23,175,-0.709,7.881,June
1888,6,24,176,-0.824,7.766,June
1888,6,25,177,-0.642,7.9479999999999995,June
1888,6,26,178,-0.537,8.052999999999999,June
1888,6,27,179,-0.453,8.137,June
1888,6,28,180,-0.345,8.245,June
1888,6,29,181,-0.194,8.395999999999999,June
1888,6,30,182,-0.076,8.514,June
1888,7,1,183,-0.194,8.395999999999999,July
1888,7,2,183,-0.132,8.458,July
1888,7,3,184,-0.133,8.457,July
1888,7,4,185,-0.075,8.515,July
1888,7,5,186,-0.096,8.494,July
1888,7,6,187,-0.16,8.43,July
1888,7,7,188,-0.037,8.552999999999999,July
1888,7,8,189,-0.193,8.397,July
1888,7,9,190,-0.15,8.44,July
1888,7,10,191,0.037,8.627,July
1888,7,11,192,0.031,8.621,July
1888,7,12,193,-0.205,8.385,July
1888,7,13,194,-0.313,8.277,July
1888,7,14,195,-0.263,8.327,July
1888,7,15,196,-0.191,8.399,July
1888,7,16,197,-0.187,8.403,July
1888,7,17,198,-0.189,8.401,July
1888,7,18,199,-0.199,8.391,July
1888,7,19,200,-0.143,8.447,July
1888,7,20,201,-0.122,8.468,July
1888,7,21,202,-0.273,8.317,July
1888,7,22,203,-0.3,8.29,July
1888,7,23,204,-0.231,8.359,July
1888,7,24,205,-0.228,8.362,July
1888,7,25,206,-0.102,8.488,July
1888,7,26,207,-0.066,8.524,July
1888,7,27,208,-0.051,8.539,July
1888,7,28,209,-0.152,8.438,July
1888,7,29,210,-0.244,8.346,July
1888,7,30,211,-0.076,8.514,July
1888,7,31,212,-0.019,8.571,July
1888,8,1,213,-0.023,8.567,August
1888,8,2,214,-0.148,8.442,August
1888,8,3,215,-0.193,8.397,August
1888,8,4,216,-0.177,8.413,August
1888,8,5,217,-0.276,8.314,August
1888,8,6,218,-0.307,8.283,August
1888,8,7,219,-0.476,8.114,August
1888,8,8,220,-0.402,8.188,August
1888,8,9,221,-0.496,8.094,August
1888,8,10,222,-0.458,8.132,August
1888,8,11,223,-0.374,8.216,August
1888,8,12,224,-0.407,8.183,August
1888,8,13,225,-0.441,8.149,August
1888,8,14,226,-0.59,8.0,August
1888,8,15,227,-0.602,7.9879999999999995,August
1888,8,16,228,-0.384,8.206,August
1888,8,17,229,-0.415,8.175,August
1888,8,18,230,-0.16,8.43,August
1888,8,19,231,-0.243,8.347,August
1888,8,20,232,-0.237,8.353,August
1888,8,21,233,-0.089,8.501,August
1888,8,22,234,-0.182,8.408,August
1888,8,23,235,-0.37,8.22,August
1888,8,24,236,-0.449,8.141,August
1888,8,25,237,-0.296,8.294,August
1888,8,26,238,-0.288,8.302,August
1888,8,27,239,-0.308,8.282,August
1888,8,28,240,-0.241,8.349,August
1888,8,29,241,-0.125,8.465,August
1888,8,30,242,-0.124,8.466,August
1888,8,31,243,0.007,8.597,August
1888,9,1,244,-0.182,8.408,September
1888,9,2,245,-0.521,8.068999999999999,September
1888,9,3,246,-0.523,8.067,September
1888,9,4,247,-0.364,8.225999999999999,September
1888,9,5,248,-0.412,8.177999999999999,September
1888,9,6,249,-0.241,8.349,September
1888,9,7,250,-0.316,8.274,September
1888,9,8,251,-0.202,8.388,September
1888,9,9,252,-0.288,8.302,September
1888,9,10,253,-0.208,8.382,September
1888,9,11,254,-0.156,8.434,September
1888,9,12,255,-0.171,8.419,September
1888,9,13,256,-0.161,8.429,September
1888,9,14,257,-0.208,8.382,September
1888,9,15,258,-0.281,8.309,September
1888,9,16,259,-0.167,8.423,September
1888,9,17,260,-0.26,8.33,September
1888,9,18,261,-0.359,8.231,September
1888,9,19,262,-0.279,8.311,September
1888,9,20,263,-0.213,8.377,September
1888,9,21,264,-0.115,8.475,September
1888,9,22,265,-0.272,8.318,September
1888,9,23,266,-0.335,8.254999999999999,September
1888,9,24,267,-0.282,8.308,September
1888,9,25,268,-0.281,8.309,September
1888,9,26,269,-0.311,8.279,September
1888,9,27,270,-0.382,8.208,September
1888,9,28,271,-0.401,8.189,September
1888,9,29,272,-0.295,8.295,September
1888,9,30,273,-0.134,8.456,September
1888,10,1,274,0.054,8.644,October
1888,10,2,275,-0.03,8.56,October
1888,10,3,276,-0.001,8.589,October
1888,10,4,277,-0.026,8.564,October
1888,10,5,278,-0.194,8.395999999999999,October
1888,10,6,279,-0.238,8.352,October
1888,10,7,280,-0.311,8.279,October
1888,10,8,281,-0.396,8.193999999999999,October
1888,10,9,282,-0.388,8.202,October
1888,10,10,283,-0.09,8.5,October
1888,10,11,284,0.007,8.597,October
1888,10,12,285,-0.126,8.464,October
1888,10,13,286,0.0,8.59,October
1888,10,14,287,-0.077,8.513,October
1888,10,15,288,0.067,8.657,October
1888,10,16,289,0.177,8.767,October
1888,10,17,290,0.046,8.636,October
1888,10,18,291,-0.155,8.435,October
1888,10,19,292,-0.264,8.326,October
1888,10,20,293,-0.191,8.399,October
1888,10,21,294,-0.009,8.581,October
1888,10,22,295,0.086,8.676,October
1888,10,23,296,-0.141,8.449,October
1888,10,24,297,0.03,8.62,October
1888,10,25,298,0.209,8.799,October
1888,10,26,299,0.525,9.115,October
1888,10,27,300,0.391,8.981,October
1888,10,28,301,0.464,9.054,October
1888,10,29,302,0.307,8.897,October
1888,10,30,303,0.248,8.838,October
1888,10,31,304,0.303,8.893,October
1888,11,1,305,0.253,8.843,November
1888,11,2,306,0.462,9.052,November
1888,11,3,307,0.149,8.738999999999999,November
1888,11,4,308,0.2,8.79,November
1888,11,5,309,0.005,8.595,November
1888,11,6,310,-0.11,8.48,November
1888,11,7,311,-0.558,8.032,November
1888,11,8,312,-0.57,8.02,November
1888,11,9,313,-0.473,8.116999999999999,November
1888,11,10,314,-0.594,7.9959999999999996,November
1888,11,11,315,-0.461,8.129,November
1888,11,12,316,-0.479,8.111,November
1888,11,13,317,-0.45,8.14,November
1888,11,14,318,-0.481,8.109,November
1888,11,15,319,-0.524,8.065999999999999,November
1888,11,16,320,-0.716,7.874,November
1888,11,17,321,-0.615,7.975,November
1888,11,18,322,-0.826,7.764,November
1888,11,19,323,-0.894,7.696,November
1888,11,20,324,-0.764,7.826,November
1888,11,21,325,-0.594,7.9959999999999996,November
1888,11,22,326,-0.569,8.021,November
1888,11,23,327,-0.216,8.374,November
1888,11,24,328,0.004,8.594,November
1888,11,25,329,-0.121,8.469,November
1888,11,26,330,0.014,8.604,November
1888,11,27,331,-0.104,8.486,November
1888,11,28,332,-0.253,8.337,November
1888,11,29,333,-0.107,8.483,November
1888,11,30,334,-0.192,8.398,November
1888,12,1,335,-0.035,8.555,December
1888,12,2,336,-0.095,8.495,December
1888,12,3,337,-0.146,8.443999999999999,December
1888,12,4,338,-0.24,8.35,December
1888,12,5,339,-0.238,8.352,December
1888,12,6,340,-0.127,8.463,December
1888,12,7,341,-0.137,8.453,December
1888,12,8,342,-0.048,8.542,December
1888,12,9,343,0.014,8.604,December
1888,12,10,344,0.003,8.593,December
1888,12,11,345,-0.229,8.361,December
1888,12,12,346,-0.49,8.1,December
1888,12,13,347,-0.535,8.055,December
1888,12,14,348,-0.346,8.244,December
1888,12,15,349,-0.223,8.366999999999999,December
1888,12,16,350,-0.012,8.578,December
1888,12,17,351,-0.223,8.366999999999999,December
1888,12,18,352,-0.23,8.36,December
1888,12,19,353,-0.24,8.35,December
1888,12,20,354,-0.218,8.372,December
1888,12,21,355,-0.199,8.391,December
1888,12,22,356,-0.288,8.302,December
1888,12,23,357,-0.063,8.527,December
1888,12,24,358,-0.098,8.491999999999999,December
1888,12,25,359,-0.105,8.485,December
1888,12,26,360,-0.47,8.12,December
1888,12,27,361,-0.727,7.8629999999999995,December
1888,12,28,362,-0.695,7.895,December
1888,12,29,363,-0.907,7.683,December
1888,12,30,364,-0.807,7.7829999999999995,December
1888,12,31,365,-0.806,7.784,December
1889,1,1,1,-0.545,8.045,January
1889,1,2,2,-0.753,7.837,January
1889,1,3,3,-0.817,7.773,January
1889,1,4,4,-0.957,7.633,January
1889,1,5,5,-0.911,7.679,January
1889,1,6,6,-0.54,8.05,January
1889,1,7,7,-0.309,8.281,January
1889,1,8,8,-0.387,8.203,January
1889,1,9,9,-0.612,7.978,January
1889,1,10,10,-0.676,7.914,January
1889,1,11,11,-0.845,7.745,January
1889,1,12,12,-0.788,7.802,January
1889,1,13,13,-0.928,7.662,January
1889,1,14,14,-0.795,7.795,January
1889,1,15,15,-0.686,7.904,January
1889,1,16,16,-0.809,7.781,January
1889,1,17,17,-0.858,7.732,January
1889,1,18,18,-0.969,7.6209999999999996,January
1889,1,19,19,-0.784,7.806,January
1889,1,20,20,-0.613,7.977,January
1889,1,21,21,-0.514,8.076,January
1889,1,22,22,-0.31,8.28,January
1889,1,23,23,-0.143,8.447,January
1889,1,24,24,-0.126,8.464,January
1889,1,25,25,-0.252,8.338,January
1889,1,26,26,-0.217,8.373,January
1889,1,27,27,-0.173,8.417,January
1889,1,28,28,-0.296,8.294,January
1889,1,29,29,-0.34,8.25,January
1889,1,30,30,-0.385,8.205,January
1889,1,31,31,-0.201,8.389,January
1889,2,1,32,0.081,8.671,February
1889,2,2,33,0.055,8.645,February
1889,2,3,34,0.211,8.801,February
1889,2,4,35,0.173,8.763,February
1889,2,5,36,0.083,8.673,February
1889,2,6,37,0.029,8.619,February
1889,2,7,38,0.274,8.864,February
1889,2,8,39,0.25,8.84,February
1889,2,9,40,0.349,8.939,February
1889,2,10,41,0.333,8.923,February
1889,2,11,42,0.261,8.850999999999999,February
1889,2,12,43,0.356,8.946,February
1889,2,13,44,0.344,8.934,February
1889,2,14,45,0.267,8.857,February
1889,2,15,46,0.434,9.024,February
1889,2,16,47,0.331,8.921,February
1889,2,17,48,0.366,8.956,February
1889,2,18,49,-0.093,8.497,February
1889,2,19,50,-0.152,8.438,February
1889,2,20,51,-0.252,8.338,February
1889,2,21,52,-0.259,8.331,February
1889,2,22,53,-0.463,8.127,February
1889,2,23,54,-0.5,8.09,February
1889,2,24,55,-0.455,8.135,February
1889,2,25,56,0.09,8.68,February
1889,2,26,57,0.662,9.252,February
1889,2,27,58,0.96,9.55,February
1889,2,28,59,0.929,9.519,February
1889,3,1,60,0.89,9.48,March
1889,3,2,61,0.666,9.256,March
1889,3,3,62,0.322,8.911999999999999,March
1889,3,4,63,0.354,8.943999999999999,March
1889,3,5,64,0.583,9.173,March
1889,3,6,65,0.433,9.023,March
1889,3,7,66,0.132,8.722,March
1889,3,8,67,0.024,8.613999999999999,March
1889,3,9,68,-0.08,8.51,March
1889,3,10,69,0.042,8.632,March
1889,3,11,70,0.151,8.741,March
1889,3,12,71,0.043,8.633,March
1889,3,13,72,0.055,8.645,March
1889,3,14,73,-0.015,8.575,March
1889,3,15,74,-0.012,8.578,March
1889,3,16,75,0.08,8.67,March
1889,3,17,76,0.063,8.653,March
1889,3,18,77,0.248,8.838,March
1889,3,19,78,0.435,9.025,March
1889,3,20,79,0.39,8.98,March
1889,3,21,80,0.331,8.921,March
1889,3,22,81,0.287,8.877,March
1889,3,23,82,0.27,8.86,March
1889,3,24,83,0.24,8.83,March
1889,3,25,84,0.3,8.89,March
1889,3,26,85,0.335,8.925,March
1889,3,27,86,0.137,8.727,March
1889,3,28,87,-0.016,8.574,March
1889,3,29,88,0.084,8.674,March
1889,3,30,89,0.024,8.613999999999999,March
1889,3,31,90,0.175,8.765,March
1889,4,1,91,0.205,8.795,April
1889,4,2,92,0.167,8.757,April
1889,4,3,93,0.244,8.834,April
1889,4,4,94,0.296,8.886,April
1889,4,5,95,0.339,8.929,April
1889,4,6,96,0.35,8.94,April
1889,4,7,97,0.413,9.003,April
1889,4,8,98,0.584,9.174,April
1889,4,9,99,0.452,9.042,April
1889,4,10,100,0.434,9.024,April
1889,4,11,101,0.558,9.148,April
1889,4,12,102,0.509,9.099,April
1889,4,13,103,0.449,9.039,April
1889,4,14,104,0.412,9.002,April
1889,4,15,105,0.417,9.007,April
1889,4,16,106,0.293,8.883,April
1889,4,17,107,0.174,8.764,April
1889,4,18,108,0.155,8.745,April
1889,4,19,109,0.327,8.917,April
1889,4,20,110,0.308,8.898,April
1889,4,21,111,0.207,8.797,April
1889,4,22,112,0.147,8.737,April
1889,4,23,113,0.216,8.806,April
1889,4,24,114,0.333,8.923,April
1889,4,25,115,0.371,8.961,April
1889,4,26,116,0.406,8.996,April
1889,4,27,117,0.434,9.024,April
1889,4,28,118,0.2,8.79,April
1889,4,29,119,0.281,8.871,April
1889,4,30,120,0.234,8.824,April
1889,5,1,121,0.261,8.850999999999999,May
1889,5,2,122,0.223,8.813,May
1889,5,3,123,0.092,8.682,May
1889,5,4,124,0.284,8.874,May
1889,5,5,125,0.229,8.818999999999999,May
1889,5,6,126,0.164,8.754,May
1889,5,7,127,0.117,8.707,May
1889,5,8,128,0.165,8.754999999999999,May
1889,5,9,129,0.114,8.704,May
1889,5,10,130,0.273,8.863,May
1889,5,11,131,0.44,9.03,May
1889,5,12,132,0.333,8.923,May
1889,5,13,133,0.181,8.770999999999999,May
1889,5,14,134,-0.014,8.576,May
1889,5,15,135,-0.129,8.461,May
1889,5,16,136,-0.064,8.526,May
1889,5,17,137,0.075,8.665,May
1889,5,18,138,0.077,8.667,May
1889,5,19,139,-0.131,8.459,May
1889,5,20,140,-0.178,8.411999999999999,May
1889,5,21,141,-0.234,8.356,May
1889,5,22,142,-0.201,8.389,May
1889,5,23,143,-0.057,8.533,May
1889,5,24,144,-0.061,8.529,May
1889,5,25,145,-0.202,8.388,May
1889,5,26,146,-0.222,8.368,May
1889,5,27,147,-0.09,8.5,May
1889,5,28,148,0.013,8.603,May
1889,5,29,149,-0.035,8.555,May
1889,5,30,150,-0.016,8.574,May
1889,5,31,151,0.097,8.687,May
1889,6,1,152,-0.077,8.513,June
1889,6,2,153,0.091,8.681,June
1889,6,3,154,0.1,8.69,June
1889,6,4,155,0.021,8.611,June
1889,6,5,156,-0.08,8.51,June
1889,6,6,157,-0.123,8.467,June
1889,6,7,158,-0.149,8.441,June
1889,6,8,159,-0.096,8.494,June
1889,6,9,160,-0.175,8.415,June
1889,6,10,161,-0.083,8.507,June
1889,6,11,162,0.039,8.629,June
1889,6,12,163,0.105,8.695,June
1889,6,13,164,0.2,8.79,June
1889,6,14,165,0.202,8.792,June
1889,6,15,166,0.135,8.725,June
1889,6,16,167,0.148,8.738,June
1889,6,17,168,0.159,8.749,June
