,Year,Month,Day,Day of Year,Anomaly,Temperature,Month_Name
11651,1911,11,26,330,-0.078,8.512,November
11652,1911,11,27,331,-0.36,8.23,November
11653,1911,11,28,332,-0.605,7.984999999999999,November
11654,1911,11,29,333,-0.446,8.144,November
11655,1911,11,30,334,-0.371,8.219,November
11656,1911,12,1,335,-0.308,8.282,December
11657,1911,12,2,336,-0.246,8.344,December
11658,1911,12,3,337,-0.523,8.067,December
11659,1911,12,4,338,-0.721,7.869,December
11660,1911,12,5,339,-0.542,8.048,December
11661,1911,12,6,340,-0.116,8.474,December
11662,1911,12,7,341,-0.231,8.359,December
11663,1911,12,8,342,-0.045,8.545,December
11664,1911,12,9,343,-0.028,8.562,December
11665,1911,12,10,344,-0.017,8.573,December
11666,1911,12,11,345,-0.12,8.47,December
11667,1911,12,12,346,-0.361,8.229,December
11668,1911,12,13,347,-0.498,8.092,December
11669,1911,12,14,348,-0.496,8.094,December
11670,1911,12,15,349,-0.379,8.211,December
11671,1911,12,16,350,-0.541,8.049,December
11672,1911,12,17,351,-0.563,8.027,December
11673,1911,12,18,352,-0.481,8.109,December
11674,1911,12,19,353,-0.631,7.959,December
11675,1911,12,20,354,-0.613,7.977,December
11676,1911,12,21,355,-0.288,8.302,December
11677,1911,12,22,356,0.186,8.776,December
11678,1911,12,23,357,0.333,8.923,December
11679,1911,12,24,358,0.324,8.914,December
11680,1911,12,25,359,-0.132,8.458,December
11681,1911,12,26,360,-0.39,8.2,December
11682,1911,12,27,361,-0.48,8.11,December
11683,1911,12,28,362,-0.441,8.149,December
11684,1911,12,29,363,-0.444,8.145999999999999,December
11685,1911,12,30,364,-0.397,8.193,December
11686,1911,12,31,365,-0.588,8.002,December
11687,1912,1,1,1,-0.574,8.016,January
11688,1912,1,2,2,-0.884,7.7059999999999995,January
11689,1912,1,3,3,-0.749,7.841,January
11690,1912,1,4,4,-0.455,8.135,January
11691,1912,1,5,5,-0.626,7.9639999999999995,January
11692,1912,1,6,6,-0.917,7.673,January
11693,1912,1,7,7,-1.193,7.397,January
11694,1912,1,8,8,-0.925,7.665,January
11695,1912,1,9,9,-0.841,7.749,January
11696,1912,1,10,10,-0.914,7.676,January
11697,1912,1,11,11,-1.098,7.492,January
11698,1912,1,12,12,-1.318,7.272,January
11699,1912,1,13,13,-1.182,7.4079999999999995,January
11700,1912,1,14,14,-0.912,7.678,January
11701,1912,1,15,15,-0.554,8.036,January
11702,1912,1,16,16,-0.291,8.299,January
11703,1912,1,17,17,-0.2,8.39,January
11704,1912,1,18,18,0.134,8.724,January
11705,1912,1,19,19,-0.01,8.58,January
11706,1912,1,20,20,0.048,8.638,January
11707,1912,1,21,21,0.048,8.638,January
11708,1912,1,22,22,0.049,8.639,January
11709,1912,1,23,23,0.335,8.925,January
11710,1912,1,24,24,0.485,9.075,January
11711,1912,1,25,25,0.524,9.114,January
11712,1912,1,26,26,0.393,8.983,January
11713,1912,1,27,27,0.214,8.804,January
11714,1912,1,28,28,0.295,8.885,January
11715,1912,1,29,29,0.314,8.904,January
11716,1912,1,30,30,0.496,9.086,January
11717,1912,1,31,31,0.526,9.116,January
11718,1912,2,1,32,0.305,8.895,February
11719,1912,2,2,33,0.169,8.759,February
11720,1912,2,3,34,0.173,8.763,February
11721,1912,2,4,35,-0.118,8.472,February
11722,1912,2,5,36,0.376,8.966,February
11723,1912,2,6,37,0.348,8.938,February
11724,1912,2,7,38,0.456,9.046,February
11725,1912,2,8,39,0.345,8.935,February
11726,1912,2,9,40,0.352,8.942,February
11727,1912,2,10,41,0.342,8.932,February
11728,1912,2,11,42,0.309,8.899,February
11729,1912,2,12,43,0.239,8.829,February
11730,1912,2,13,44,0.183,8.773,February
11731,1912,2,14,45,0.297,8.887,February
11732,1912,2,15,46,0.217,8.807,February
11733,1912,2,16,47,0.199,8.789,February
11734,1912,2,17,48,0.324,8.914,February
11735,1912,2,18,49,0.454,9.044,February
11736,1912,2,19,50,0.39,8.98,February
11737,1912,2,20,51,0.009,8.599,February
11738,1912,2,21,52,-0.388,8.202,February
11739,1912,2,22,53,-0.435,8.155,February
11740,1912,2,23,54,-0.336,8.254,February
11741,1912,2,24,55,-0.398,8.192,February
11742,1912,2,25,56,-0.429,8.161,February
11743,1912,2,26,57,-0.758,7.832,February
11744,1912,2,27,58,-0.968,7.622,February
11745,1912,2,28,59,-0.874,7.716,February
11746,1912,2,29,60,-0.895,7.695,February
11747,1912,3,1,61,-1.027,7.563,March
11748,1912,3,2,62,-0.993,7.5969999999999995,March
11749,1912,3,3,63,-1.025,7.5649999999999995,March
11750,1912,3,4,64,-0.897,7.693,March
11751,1912,3,5,65,-0.724,7.866,March
11752,1912,3,6,66,-0.587,8.003,March
11753,1912,3,7,67,-0.44,8.15,March
11754,1912,3,8,68,-0.65,7.9399999999999995,March
11755,1912,3,9,69,-0.866,7.724,March
11756,1912,3,10,70,-0.887,7.702999999999999,March
11757,1912,3,11,71,-0.834,7.756,March
11758,1912,3,12,72,-0.968,7.622,March
11759,1912,3,13,73,-1.297,7.293,March
11760,1912,3,14,74,-1.229,7.361,March
11761,1912,3,15,75,-1.144,7.446,March
11762,1912,3,16,76,-1.113,7.477,March
11763,1912,3,17,77,-0.781,7.809,March
11764,1912,3,18,78,-0.46,8.129999999999999,March
11765,1912,3,19,79,-0.599,7.991,March
11766,1912,3,20,80,-0.668,7.922,March
11767,1912,3,21,81,-0.79,7.8,March
11768,1912,3,22,82,-0.652,7.938,March
11769,1912,3,23,83,-0.535,8.055,March
11770,1912,3,24,84,-0.289,8.301,March
11771,1912,3,25,85,-0.251,8.339,March
11772,1912,3,26,86,-0.333,8.257,March
11773,1912,3,27,87,-0.309,8.281,March
11774,1912,3,28,88,-0.297,8.293,March
11775,1912,3,29,89,-0.386,8.204,March
11776,1912,3,30,90,-0.513,8.077,March
11777,1912,3,31,91,-0.548,8.042,March
11778,1912,4,1,92,-0.353,8.237,April
11779,1912,4,2,93,-0.275,8.315,April
11780,1912,4,3,94,-0.333,8.257,April
11781,1912,4,4,95,-0.197,8.393,April
11782,1912,4,5,96,0.055,8.645,April
11783,1912,4,6,97,-0.029,8.561,April
11784,1912,4,7,98,-0.194,8.395999999999999,April
11785,1912,4,8,99,-0.421,8.169,April
11786,1912,4,9,100,-0.326,8.264,April
11787,1912,4,10,101,-0.269,8.321,April
11788,1912,4,11,102,0.027,8.616999999999999,April
11789,1912,4,12,103,0.154,8.744,April
11790,1912,4,13,104,0.068,8.658,April
11791,1912,4,14,105,-0.158,8.432,April
11792,1912,4,15,106,-0.15,8.44,April
11793,1912,4,16,107,0.036,8.626,April
11794,1912,4,17,108,0.111,8.701,April
11795,1912,4,18,109,0.235,8.825,April
11796,1912,4,19,110,0.261,8.850999999999999,April
11797,1912,4,20,111,0.179,8.769,April
11798,1912,4,21,112,0.194,8.784,April
11799,1912,4,22,113,-0.032,8.558,April
11800,1912,4,23,114,-0.288,8.302,April
11801,1912,4,24,115,-0.331,8.259,April
11802,1912,4,25,116,-0.383,8.207,April
11803,1912,4,26,117,-0.333,8.257,April
11804,1912,4,27,118,-0.257,8.333,April
11805,1912,4,28,119,-0.178,8.411999999999999,April
11806,1912,4,29,120,-0.01,8.58,April
11807,1912,4,30,121,0.025,8.615,April
11808,1912,5,1,122,-0.07,8.52,May
11809,1912,5,2,123,0.106,8.696,May
11810,1912,5,3,124,0.199,8.789,May
11811,1912,5,4,125,0.154,8.744,May
11812,1912,5,5,126,0.076,8.666,May
11813,1912,5,6,127,0.067,8.657,May
11814,1912,5,7,128,0.143,8.733,May
11815,1912,5,8,129,-0.146,8.443999999999999,May
11816,1912,5,9,130,-0.047,8.543,May
11817,1912,5,10,131,0.07,8.66,May
11818,1912,5,11,132,-0.122,8.468,May
11819,1912,5,12,133,-0.001,8.589,May
11820,1912,5,13,134,-0.127,8.463,May
11821,1912,5,14,135,-0.133,8.457,May
11822,1912,5,15,136,0.047,8.637,May
11823,1912,5,16,137,0.066,8.656,May
11824,1912,5,17,138,0.008,8.597999999999999,May
11825,1912,5,18,139,-0.033,8.557,May
11826,1912,5,19,140,0.035,8.625,May
11827,1912,5,20,141,0.077,8.667,May
11828,1912,5,21,142,0.089,8.679,May
11829,1912,5,22,143,0.014,8.604,May
11830,1912,5,23,144,0.034,8.624,May
11831,1912,5,24,145,0.079,8.669,May
11832,1912,5,25,146,0.044,8.634,May
11833,1912,5,26,147,0.101,8.691,May
11834,1912,5,27,148,0.144,8.734,May
11835,1912,5,28,149,0.064,8.654,May
11836,1912,5,29,150,-0.095,8.495,May
11837,1912,5,30,151,-0.265,8.325,May
11838,1912,5,31,152,-0.09,8.5,May
11839,1912,6,1,153,0.024,8.613999999999999,June
11840,1912,6,2,154,0.041,8.631,June
11841,1912,6,3,155,0.186,8.776,June
11842,1912,6,4,156,0.078,8.668,June
11843,1912,6,5,157,0.211,8.801,June
11844,1912,6,6,158,0.318,8.908,June
11845,1912,6,7,159,0.185,8.775,June
11846,1912,6,8,160,0.114,8.704,June
11847,1912,6,9,161,0.159,8.749,June
11848,1912,6,10,162,0.052,8.642,June
11849,1912,6,11,163,-0.013,8.577,June
11850,1912,6,12,164,0.161,8.751,June
11851,1912,6,13,165,0.095,8.685,June
11852,1912,6,14,166,0.152,8.741999999999999,June
11853,1912,6,15,167,-0.014,8.576,June
11854,1912,6,16,168,-0.187,8.403,June
11855,1912,6,17,169,-0.199,8.391,June
11856,1912,6,18,170,-0.215,8.375,June
11857,1912,6,19,171,-0.067,8.523,June
11858,1912,6,20,172,-0.294,8.296,June
11859,1912,6,21,173,-0.265,8.325,June
11860,1912,6,22,174,-0.086,8.504,June
11861,1912,6,23,175,-0.016,8.574,June
11862,1912,6,24,176,0.013,8.603,June
11863,1912,6,25,177,-0.055,8.535,June
11864,1912,6,26,178,-0.175,8.415,June
11865,1912,6,27,179,-0.132,8.458,June
11866,1912,6,28,180,-0.119,8.471,June
11867,1912,6,29,181,-0.12,8.47,June
11868,1912,6,30,182,-0.325,8.265,June
11869,1912,7,1,183,-0.24,8.35,July
11870,1912,7,2,183,-0.314,8.276,July
11871,1912,7,3,184,-0.306,8.284,July
11872,1912,7,4,185,-0.58,8.01,July
11873,1912,7,5,186,-0.334,8.256,July
11874,1912,7,6,187,-0.292,8.298,July
11875,1912,7,7,188,-0.202,8.388,July
11876,1912,7,8,189,-0.116,8.474,July
11877,1912,7,9,190,-0.033,8.557,July
11878,1912,7,10,191,-0.117,8.472999999999999,July
11879,1912,7,11,192,-0.059,8.531,July
11880,1912,7,12,193,-0.417,8.173,July
11881,1912,7,13,194,-0.575,8.015,July
11882,1912,7,14,195,-0.658,7.9319999999999995,July
11883,1912,7,15,196,-0.758,7.832,July
11884,1912,7,16,197,-0.723,7.867,July
11885,1912,7,17,198,-0.748,7.842,July
11886,1912,7,18,199,-0.896,7.694,July
11887,1912,7,19,200,-0.978,7.612,July
11888,1912,7,20,201,-0.885,7.705,July
11889,1912,7,21,202,-0.703,7.887,July
11890,1912,7,22,203,-0.665,7.925,July
11891,1912,7,23,204,-0.519,8.071,July
11892,1912,7,24,205,-0.411,8.179,July
11893,1912,7,25,206,-0.468,8.122,July
11894,1912,7,26,207,-0.695,7.895,July
11895,1912,7,27,208,-0.871,7.718999999999999,July
11896,1912,7,28,209,-0.659,7.931,July
11897,1912,7,29,210,-0.551,8.039,July
11898,1912,7,30,211,-0.767,7.8229999999999995,July
11899,1912,7,31,212,-0.733,7.857,July
11900,1912,8,1,213,-0.612,7.978,August
11901,1912,8,2,214,-0.55,8.04,August
11902,1912,8,3,215,-0.607,7.983,August
11903,1912,8,4,216,-0.737,7.853,August
11904,1912,8,5,217,-0.727,7.8629999999999995,August
11905,1912,8,6,218,-0.673,7.917,August
11906,1912,8,7,219,-0.684,7.906,August
11907,1912,8,8,220,-0.717,7.873,August
11908,1912,8,9,221,-0.537,8.052999999999999,August
11909,1912,8,10,222,-0.411,8.179,August
11910,1912,8,11,223,-0.553,8.036999999999999,August
11911,1912,8,12,224,-0.738,7.852,August
11912,1912,8,13,225,-0.803,7.787,August
11913,1912,8,14,226,-0.862,7.728,August
11914,1912,8,15,227,-0.918,7.672,August
11915,1912,8,16,228,-0.979,7.611,August
11916,1912,8,17,229,-0.914,7.676,August
11917,1912,8,18,230,-0.844,7.7459999999999996,August
11918,1912,8,19,231,-0.674,7.9159999999999995,August
11919,1912,8,20,232,-0.779,7.811,August
11920,1912,8,21,233,-0.828,7.762,August
11921,1912,8,22,234,-0.845,7.745,August
11922,1912,8,23,235,-0.776,7.814,August
11923,1912,8,24,236,-0.76,7.83,August
11924,1912,8,25,237,-0.669,7.920999999999999,August
11925,1912,8,26,238,-0.624,7.966,August
11926,1912,8,27,239,-0.658,7.9319999999999995,August
11927,1912,8,28,240,-0.766,7.824,August
11928,1912,8,29,241,-0.833,7.757,August
11929,1912,8,30,242,-0.959,7.631,August
11930,1912,8,31,243,-0.901,7.689,August
11931,1912,9,1,244,-0.945,7.645,September
11932,1912,9,2,245,-0.959,7.631,September
11933,1912,9,3,246,-0.881,7.709,September
11934,1912,9,4,247,-0.805,7.785,September
11935,1912,9,5,248,-0.621,7.968999999999999,September
11936,1912,9,6,249,-0.716,7.874,September
11937,1912,9,7,250,-0.856,7.734,September
11938,1912,9,8,251,-0.857,7.733,September
11939,1912,9,9,252,-0.842,7.748,September
11940,1912,9,10,253,-0.65,7.9399999999999995,September
11941,1912,9,11,254,-0.799,7.7909999999999995,September
11942,1912,9,12,255,-0.778,7.811999999999999,September
11943,1912,9,13,256,-0.77,7.82,September
11944,1912,9,14,257,-0.704,7.886,September
11945,1912,9,15,258,-0.714,7.8759999999999994,September
11946,1912,9,16,259,-0.668,7.922,September
11947,1912,9,17,260,-0.708,7.882,September
11948,1912,9,18,261,-0.815,7.775,September
11949,1912,9,19,262,-1.006,7.584,September
11950,1912,9,20,263,-1.095,7.495,September
11951,1912,9,21,264,-1.142,7.448,September
11952,1912,9,22,265,-1.004,7.586,September
11953,1912,9,23,266,-1.022,7.568,September
11954,1912,9,24,267,-0.913,7.677,September
11955,1912,9,25,268,-0.914,7.676,September
11956,1912,9,26,269,-1.118,7.4719999999999995,September
11957,1912,9,27,270,-1.09,7.5,September
11958,1912,9,28,271,-0.96,7.63,September
11959,1912,9,29,272,-0.764,7.826,September
11960,1912,9,30,273,-0.768,7.822,September
11961,1912,10,1,274,-0.795,7.795,October
11962,1912,10,2,275,-0.732,7.858,October
11963,1912,10,3,276,-0.62,7.97,October
11964,1912,10,4,277,-0.65,7.9399999999999995,October
11965,1912,10,5,278,-0.907,7.683,October
11966,1912,10,6,279,-0.943,7.647,October
11967,1912,10,7,280,-0.988,7.602,October
11968,1912,10,8,281,-1.061,7.529,October
11969,1912,10,9,282,-0.995,7.595,October
11970,1912,10,10,283,-0.854,7.736,October
11971,1912,10,11,284,-0.751,7.8389999999999995,October
11972,1912,10,12,285,-0.724,7.866,October
11973,1912,10,13,286,-0.639,7.951,October
11974,1912,10,14,287,-0.675,7.915,October
11975,1912,10,15,288,-0.652,7.938,October
11976,1912,10,16,289,-0.891,7.699,October
11977,1912,10,17,290,-0.835,7.755,October
11978,1912,10,18,291,-0.823,7.7669999999999995,October
11979,1912,10,19,292,-1.11,7.4799999999999995,October
11980,1912,10,20,293,-1.271,7.319,October
11981,1912,10,21,294,-1.354,7.236,October
11982,1912,10,22,295,-1.302,7.288,October
11983,1912,10,23,296,-1.195,7.395,October
11984,1912,10,24,297,-1.249,7.340999999999999,October
11985,1912,10,25,298,-1.164,7.426,October
11986,1912,10,26,299,-1.248,7.342,October
11987,1912,10,27,300,-1.167,7.423,October
11988,1912,10,28,301,-1.152,7.438,October
11989,1912,10,29,302,-0.915,7.675,October
11990,1912,10,30,303,-0.794,7.795999999999999,October
11991,1912,10,31,304,-0.921,7.669,October
11992,1912,11,1,305,-1.063,7.527,November
11993,1912,11,2,306,-1.209,7.381,November
11994,1912,11,3,307,-1.332,7.258,November
11995,1912,11,4,308,-1.067,7.523,November
11996,1912,11,5,309,-1.198,7.3919999999999995,November
11997,1912,11,6,310,-1.224,7.366,November
11998,1912,11,7,311,-1.033,7.557,November
11999,1912,11,8,312,-0.911,7.679,November
12000,1912,11,9,313,-0.781,7.809,November
12001,1912,11,10,314,-0.49,8.1,November
12002,1912,11,11,315,-0.442,8.148,November
12003,1912,11,12,316,-0.481,8.109,November
12004,1912,11,13,317,-0.556,8.033999999999999,November
12005,1912,11,14,318,-0.591,7.999,November
12006,1912,11,15,319,-0.791,7.7989999999999995,November
12007,1912,11,16,320,-0.843,7.747,November
12008,1912,11,17,321,-0.628,7.962,November
12009,1912,11,18,322,-0.497,8.093,November
12010,1912,11,19,323,-0.253,8.337,November
12011,1912,11,20,324,-0.212,8.378,November
12012,1912,11,21,325,-0.198,8.392,November
12013,1912,11,22,326,-0.252,8.338,November
12014,1912,11,23,327,-0.203,8.387,November
12015,1912,11,24,328,-0.174,8.416,November
12016,1912,11,25,329,-0.506,8.084,November
12017,1912,11,26,330,-0.683,7.907,November
12018,1912,11,27,331,-0.444,8.145999999999999,November
12019,1912,11,28,332,-0.6,7.99,November
12020,1912,11,29,333,-0.598,7.992,November
12021,1912,11,30,334,-0.453,8.137,November
12022,1912,12,1,335,-0.567,8.023,December
12023,1912,12,2,336,-0.565,8.025,December
12024,1912,12,3,337,-0.562,8.028,December
12025,1912,12,4,338,-0.651,7.939,December
12026,1912,12,5,339,-0.762,7.827999999999999,December
12027,1912,12,6,340,-1.115,7.475,December
12028,1912,12,7,341,-1.15,7.4399999999999995,December
12029,1912,12,8,342,-0.955,7.635,December
12030,1912,12,9,343,-0.959,7.631,December
12031,1912,12,10,344,-1.102,7.4879999999999995,December
12032,1912,12,11,345,-1.114,7.476,December
12033,1912,12,12,346,-1.341,7.249,December
12034,1912,12,13,347,-1.058,7.532,December
12035,1912,12,14,348,-0.773,7.817,December
12036,1912,12,15,349,-0.342,8.248,December
12037,1912,12,16,350,-0.143,8.447,December
12038,1912,12,17,351,-0.379,8.211,December
12039,1912,12,18,352,-0.625,7.965,December
12040,1912,12,19,353,-0.93,7.66,December
12041,1912,12,20,354,-1.32,7.27,December
12042,1912,12,21,355,-1.314,7.276,December
12043,1912,12,22,356,-1.078,7.512,December
12044,1912,12,23,357,-0.815,7.775,December
12045,1912,12,24,358,-0.656,7.934,December
12046,1912,12,25,359,-0.599,7.991,December
12047,1912,12,26,360,-0.321,8.269,December
12048,1912,12,27,361,-0.309,8.281,December
12049,1912,12,28,362,-0.203,8.387,December
12050,1912,12,29,363,0.009,8.599,December
12051,1912,12,30,364,0.201,8.791,December
12052,1912,12,31,365,-0.039,8.551,December
12053,1913,1,1,1,-0.287,8.302999999999999,January
12054,1913,1,2,2,-0.193,8.397,January
12055,1913,1,3,3,-0.077,8.513,January
12056,1913,1,4,4,-0.36,8.23,January
12057,1913,1,5,5,-0.612,7.978,January
12058,1913,1,6,6,-1.001,7.589,January
12059,1913,1,7,7,-1.228,7.362,January
12060,1913,1,8,8,-1.242,7.348,January
12061,1913,1,9,9,-1.081,7.509,January
12062,1913,1,10,10,-0.762,7.827999999999999,January
12063,1913,1,11,11,-0.665,7.925,January
12064,1913,1,12,12,-0.887,7.702999999999999,January
12065,1913,1,13,13,-0.921,7.669,January
12066,1913,1,14,14,-0.847,7.743,January
12067,1913,1,15,15,-0.62,7.97,January
12068,1913,1,16,16,-0.506,8.084,January
12069,1913,1,17,17,-0.538,8.052,January
12070,1913,1,18,18,-0.787,7.803,January
12071,1913,1,19,19,-1.097,7.493,January
12072,1913,1,20,20,-1.368,7.2219999999999995,January
12073,1913,1,21,21,-1.378,7.212,January
12074,1913,1,22,22,-1.145,7.445,January
12075,1913,1,23,23,-0.831,7.759,January
12076,1913,1,24,24,-0.486,8.104,January
12077,1913,1,25,25,-0.357,8.233,January
12078,1913,1,26,26,-0.198,8.392,January
12079,1913,1,27,27,-0.213,8.377,January
12080,1913,1,28,28,-0.097,8.493,January
12081,1913,1,29,29,-0.287,8.302999999999999,January
12082,1913,1,30,30,-0.677,7.913,January
12083,1913,1,31,31,-0.7,7.89,January
12084,1913,2,1,32,-0.934,7.656,February
12085,1913,2,2,33,-0.963,7.627,February
12086,1913,2,3,34,-1.189,7.401,February
12087,1913,2,4,35,-1.119,7.471,February
12088,1913,2,5,36,-0.865,7.725,February
12089,1913,2,6,37,-0.835,7.755,February
12090,1913,2,7,38,-0.74,7.85,February
12091,1913,2,8,39,-0.695,7.895,February
12092,1913,2,9,40,-0.601,7.989,February
12093,1913,2,10,41,-0.616,7.974,February
12094,1913,2,11,42,-0.702,7.888,February
12095,1913,2,12,43,-0.879,7.711,February
12096,1913,2,13,44,-0.933,7.657,February
12097,1913,2,14,45,-0.826,7.764,February
12098,1913,2,15,46,-1.031,7.559,February
12099,1913,2,16,47,-0.855,7.734999999999999,February
12100,1913,2,17,48,-0.594,7.9959999999999996,February
12101,1913,2,18,49,-0.483,8.107,February
12102,1913,2,19,50,-0.499,8.091,February
12103,1913,2,20,51,-0.565,8.025,February
12104,1913,2,21,52,-0.585,8.004999999999999,February
12105,1913,2,22,53,-0.763,7.827,February
12106,1913,2,23,54,-1.145,7.445,February
12107,1913,2,24,55,-1.17,7.42,February
12108,1913,2,25,56,-1.183,7.407,February
12109,1913,2,26,57,-1.02,7.57,February
12110,1913,2,27,58,-0.928,7.662,February
12111,1913,2,28,59,-1.138,7.452,February
12112,1913,3,1,60,-1.014,7.576,March
12113,1913,3,2,61,-1.034,7.556,March
12114,1913,3,3,62,-1.0,7.59,March
12115,1913,3,4,63,-0.729,7.861,March
12116,1913,3,5,64,-0.685,7.904999999999999,March
12117,1913,3,6,65,-0.832,7.758,March
12118,1913,3,7,66,-0.776,7.814,March
12119,1913,3,8,67,-0.523,8.067,March
12120,1913,3,9,68,-0.374,8.216,March
12121,1913,3,10,69,-0.208,8.382,March
12122,1913,3,11,70,-0.0,8.59,March
12123,1913,3,12,71,-0.229,8.361,March
12124,1913,3,13,72,-0.427,8.163,March
12125,1913,3,14,73,-0.45,8.14,March
12126,1913,3,15,74,-0.759,7.8309999999999995,March
12127,1913,3,16,75,-0.949,7.641,March
12128,1913,3,17,76,-0.978,7.612,March
12129,1913,3,18,77,-0.692,7.898,March
12130,1913,3,19,78,-0.582,8.008,March
12131,1913,3,20,79,-0.568,8.022,March
12132,1913,3,21,80,-0.431,8.159,March
12133,1913,3,22,81,-0.269,8.321,March
12134,1913,3,23,82,-0.358,8.232,March
12135,1913,3,24,83,-0.326,8.264,March
12136,1913,3,25,84,-0.672,7.918,March
12137,1913,3,26,85,-0.725,7.865,March
12138,1913,3,27,86,-0.812,7.778,March
12139,1913,3,28,87,-0.571,8.019,March
12140,1913,3,29,88,-0.126,8.464,March
12141,1913,3,30,89,-0.159,8.431,March
12142,1913,3,31,90,-0.237,8.353,March
12143,1913,4,1,91,-0.55,8.04,April
12144,1913,4,2,92,-0.6,7.99,April
12145,1913,4,3,93,-0.58,8.01,April
12146,1913,4,4,94,-0.592,7.998,April
12147,1913,4,5,95,-0.587,8.003,April
12148,1913,4,6,96,-0.481,8.109,April
12149,1913,4,7,97,-0.673,7.917,April
12150,1913,4,8,98,-0.587,8.003,April
12151,1913,4,9,99,-0.459,8.131,April
12152,1913,4,10,100,-0.359,8.231,April
12153,1913,4,11,101,-0.001,8.589,April
12154,1913,4,12,102,-0.037,8.552999999999999,April
